Dataset,Method,M,SMSE_mean,SMSE_std,MSLL_mean,MSLL_std,TrainTime_mspt_mean,TrainTime_mspt_std
SARCOS,GPOE,1500,0.0223256454100924,0.000333206047996883,-1.71693446041369,0.0217860096670284,1.72492531190289,0.000514299977233255
SARCOS,GPOE,1600,0.0222775829528008,0.000337670796287587,-1.71890004390745,0.0221962797359143,1.76458926229815,0.00880638164331678
SARCOS,GPOE,1700,0.0222372201938095,0.000326526869182927,-1.72042434822843,0.0219050899089945,1.77045622494474,0.00201513787395825
SARCOS,GPOE,1800,0.0221919047873922,0.000332581274268541,-1.72240875887034,0.0224763981015844,1.7904857779776,0.00129143891492112
SARCOS,GPOE,1900,0.0221649139568794,0.000334698879377724,-1.72345960063897,0.0227559969397203,1.80777929826533,0.000831158484318192
SARCOS,GPOE,2000,0.022123362000722,0.000348413929451971,-1.72532187650137,0.0233786316819685,1.82819102506463,0.000592972596054738
SARCOS,GPOE,2100,0.0220973974958105,0.000343894529143371,-1.72655454572737,0.0232214781845365,1.84924453561125,0.00188079127454425
SARCOS,GPOE,2200,0.022081857780189,0.000339723108119086,-1.72729587850855,0.0229166592642844,1.89969495710165,0.00177864093067044
SARCOS,GPOE,2300,0.0220699161546776,0.000338147754993496,-1.72786546251593,0.022862271450104,1.93009137911656,0.0291900853718531
SARCOS,GPOE,2400,0.0220472284508735,0.000333753014270077,-1.72893351656081,0.0229349647180065,1.9250531771009,0.00209218434857445
SARCOS,GPOE,2500,0.0220301996803329,0.000331463379723687,-1.729746932295,0.0227584381695942,1.9623468228991,0.0118733446357682
SARCOS,MOE,100,0.0713391938260317,0.000713565185747759,-0.971200471648151,0.0426234700169782,1.53408074631898,0.00144965899932999
SARCOS,MOE,200,0.0445532990058354,0.000620997507223626,-1.23213322410415,0.0468645658791608,1.54331289198606,0.00139408488147223
SARCOS,MOE,300,0.0332092129250135,0.00067764555105188,-1.42329845616475,0.0291190074046572,1.55440599078341,0.00235217121899563
SARCOS,MOE,400,0.0283169893142306,0.000226093944704141,-1.53221919571053,0.0195134469500476,1.56426661608782,0.002663471152625
SARCOS,MOE,500,0.0259164916274752,0.000361317248736797,-1.60084661307591,0.0187623564546788,1.57067383762317,0.00210146954309579
SARCOS,MOE,600,0.0246420410219992,0.000335228878948918,-1.63893696176845,0.0200242505537148,1.58395995841295,0.00149939876167242
SARCOS,MOE,700,0.0239525859125616,0.00035266305506185,-1.66061164250125,0.0210366351798887,1.5951160203814,0.00130288401271317
SARCOS,MOE,800,0.0234549533208877,0.000375414981573139,-1.67749085410805,0.0224024898820423,1.60625563485819,0.000991674493312164
SARCOS,MOE,900,0.0231476044820198,0.000376434148785198,-1.68767297911697,0.0224380161247772,1.62391415833052,0.00503425616021016
SARCOS,MOE,1000,0.0229165388305797,0.000392063154305958,-1.69583327769678,0.0228812030662722,1.63840863212319,0.00486142016700259
SARCOS,MOE,1100,0.022726865930569,0.000345145541039695,-1.70215442113738,0.0223727815164305,1.66178553632311,0.00914331166071046
SARCOS,MOE,1200,0.0225987826956515,0.000377866511341077,-1.70621383863798,0.0223361334652971,1.66900381027313,0.00110353163264841
SARCOS,MOE,1300,0.0225007551058755,0.000363452852796373,-1.70970134025206,0.0225341112159297,1.68426005020419,0.00200024826773104
SARCOS,MOE,1400,0.0224255798722658,0.000341538590394952,-1.71262903278275,0.021829167387549,1.70027813307857,0.00165095067162925
SARCOS,MOE,1500,0.0223626480755862,0.000334390986332485,-1.71515003449847,0.021788872926169,1.71544321868795,0.00330726189964386
SARCOS,MOE,1600,0.0223170631516654,0.000332151636089044,-1.71700040913516,0.0220158489323899,1.74167138173916,0.00255397699176945
SARCOS,MOE,1700,0.0222788136949916,0.000323455513328619,-1.7184334633538,0.0218120849579833,1.76040529579259,0.0022747803130407
SARCOS,MOE,1800,0.0222391138005057,0.000324415676416266,-1.72015944247686,0.0221914267614222,1.7785094095388,0.000331738618519273
SARCOS,MOE,1900,0.0222144063898169,0.000325611060641084,-1.72111030651439,0.0224066784357217,1.79875250833614,0.00276564138169575
SARCOS,MOE,2000,0.0221899153818079,0.000329599381001759,-1.72216650532859,0.0227076777096593,1.82179523622195,0.00884678895741045
SARCOS,MOE,2100,0.0221697391559049,0.000325007147360255,-1.72312477919307,0.0224933041417643,1.84167319321119,0.00883921795941855
SARCOS,MOE,2200,0.022153549385178,0.000320368462218501,-1.72389714326391,0.0221991292197067,1.85637700535761,0.00168296645851018
SARCOS,MOE,2300,0.0221414931685404,0.00031824390776859,-1.72446948795233,0.022091094361479,1.87752401371249,0.00164294682561879
SARCOS,MOE,2400,0.0221305804082099,0.000316123538798239,-1.72498614142469,0.0220235435585213,1.90234309317748,0.0021328235513739
SARCOS,MOE,2500,0.0221199203501157,0.000315999284756366,-1.72549300529376,0.0219917085603111,1.92596742160279,0.00113255008786715
SARCOS,BCM,100,0.0712965396974911,0.000720494714973001,-0.969999928270299,0.0416730709581621,1.52726323479825,0.000984378880648134
SARCOS,BCM,200,0.0444932663344,0.000558380969130247,-1.23282844039604,0.0467597413103968,1.53671795549061,0.000273796097165029
SARCOS,BCM,300,0.03314000654664,0.000634164491976251,-1.42514889961812,0.0297075376866132,1.5532188771496,0.00293089875003384
SARCOS,BCM,400,0.0282607711885135,0.000236913184805479,-1.53412085471309,0.0198012601363456,1.56057006106927,0.000815110392776977
SARCOS,BCM,500,0.0258724950982211,0.000359765139523103,-1.60256197944468,0.018700494085751,1.57800288674085,0.00860797925148892
SARCOS,BCM,600,0.0246043066708532,0.000335533208079883,-1.64060106933675,0.0200994516279713,1.58642552171144,0.00343641803830501
SARCOS,BCM,700,0.0239206120130296,0.00034870020591764,-1.66210687345179,0.0209621396848858,1.59626688584167,0.00143008724741489
SARCOS,BCM,800,0.0234163867036827,0.00036874588665786,-1.67925221528086,0.0223535359968158,1.61227019032633,0.00175380097287906
SARCOS,BCM,900,0.0231151435968204,0.000370432200657975,-1.68920054477503,0.0223333461331915,1.62553516353827,0.000151393284498822
SARCOS,BCM,1000,0.0228820481173666,0.000387250067562529,-1.69746754244251,0.0229085448564447,1.6390465044397,0.00236414007622292
SARCOS,BCM,1100,0.0226908962066213,0.000338922542817045,-1.70386563034988,0.0222595936601416,1.6547747293095,0.0039209575962114
SARCOS,BCM,1200,0.0225560684712546,0.000371188837969549,-1.70821345223829,0.0221814259705514,1.67196099434266,0.000718774098167263
SARCOS,BCM,1300,0.0224537327652219,0.000353523236335105,-1.71191796892395,0.0224287697636158,1.68830531639879,0.00103391673998267
SARCOS,BCM,1400,0.022377403715261,0.000331361418860448,-1.71491443494098,0.0216160839236635,1.70507923644674,0.00223968722701581
SARCOS,BCM,1500,0.0223105328987122,0.000325350861945314,-1.71764640193858,0.0216028084456372,1.72979963658162,0.0070602600531874
SARCOS,BCM,1600,0.0222627624328304,0.00032907488709825,-1.71959892894742,0.021991143759081,1.74829875051516,0.00175633824280789
SARCOS,BCM,1700,0.0222227100881677,0.000318308972164038,-1.72111290815827,0.0217041075322747,1.76776520737327,0.0023146706007066
SARCOS,BCM,1800,0.0221781336470345,0.000324210054146097,-1.72306471840282,0.0222606716265127,1.78589325428047,0.00200191711782198
SARCOS,BCM,1900,0.0221516833569826,0.00032634335578838,-1.72409305010498,0.0225342601393878,1.80585617436589,0.00159666404042185
SARCOS,BCM,2000,0.0221120687220499,0.000339234143625061,-1.7258646240928,0.02312524198337,1.82522534000225,0.00156381843559008
SARCOS,BCM,2100,0.0220869971075448,0.000334735814550638,-1.7270547948085,0.0229656464577954,1.8446001798359,0.00157452552450888
SARCOS,BCM,2200,0.0220712345219663,0.000330339803055205,-1.72780674944776,0.0226564483954963,1.8750368757259,0.0134151961649696
SARCOS,BCM,2300,0.022059482711129,0.000328505531311228,-1.72836699959408,0.0225871493181426,1.9094640833989,0.0252942832709554
SARCOS,BCM,2400,0.0220381369820726,0.000324667924084494,-1.72937211192567,0.0226573382512696,1.92016217076917,0.00665624093775214
SARCOS,BCM,2500,0.0220220995442406,0.000322836560241894,-1.73013793545882,0.0225073504087447,1.94389832340489,0.0122325608033352
SARCOS,RBCM,100,0.0712926185285278,0.000721762769946975,-0.969787605583951,0.0415207016229875,1.52880938331273,0.0028901275495354
SARCOS,RBCM,200,0.0444883098303758,0.000547507498967345,-1.23283871051123,0.0467389920380678,1.53816368251471,0.000794572297281661
SARCOS,RBCM,300,0.0331329211146704,0.000628093201938081,-1.42533461145663,0.0297702421260241,1.55217278483384,0.000869743274801703
SARCOS,RBCM,400,0.0282548362188974,0.000238501858177824,-1.53431488179674,0.019834660449155,1.5627326008767,0.000551309206237927
SARCOS,RBCM,500,0.0258680056131777,0.000359654997720819,-1.60273087689494,0.0186862290335134,1.5731518770372,0.000926209417804536
SARCOS,RBCM,600,0.0246005692022729,0.000335762948692949,-1.64076828956907,0.020107126861867,1.5850101082762,0.000553562486000453
SARCOS,RBCM,700,0.0239177520328707,0.000348186391855075,-1.66224397593989,0.020942349446284,1.59771014012214,0.000920191765225381
SARCOS,RBCM,800,0.0234124470409507,0.00036778268523907,-1.67943164630455,0.0223397726844067,1.61277397624668,0.000639207621634517
SARCOS,RBCM,900,0.0231123374945543,0.000369699264053694,-1.6893366926163,0.0223113307996781,1.62757372897231,0.00145241292729831
SARCOS,RBCM,1000,0.022878921530726,0.000386792637839397,-1.69761985481982,0.0229117084457844,1.64724578696939,0.0027802915721029
SARCOS,RBCM,1100,0.0226876040759429,0.000338399453821205,-1.70402586110778,0.0222494664887029,1.65660765426548,0.000456926865421226
SARCOS,RBCM,1200,0.0225522460951608,0.000370102991079344,-1.70839287567905,0.0221497934532179,1.67666560638417,0.000461730618025275
SARCOS,RBCM,1300,0.0224492907137954,0.000352073580551425,-1.71212859261192,0.022410210455233,1.69149614289461,0.000406950505042709
SARCOS,RBCM,1400,0.02237280199832,0.000329943929913281,-1.71513453414573,0.0215843271777975,1.70728597092653,0.000746193968575819
SARCOS,RBCM,1500,0.0223052110429052,0.000324120462927944,-1.71790384037787,0.021574492953907,1.72909836836387,0.0071222278223852
SARCOS,RBCM,1600,0.0222571469828339,0.000328914000540345,-1.7198700000843,0.0219878081945735,1.75325084485407,0.00121055880631863
SARCOS,RBCM,1700,0.0222167740262564,0.000317829156298323,-1.72139767001225,0.0216888087855961,1.77105238282567,0.00108145813164309
SARCOS,RBCM,1800,0.0221715229812057,0.000324308202450908,-1.72338046325901,0.022266783700899,1.78917423850736,0.00188787266404775
SARCOS,RBCM,1900,0.0221447317394507,0.0003264717448041,-1.7244239574842,0.0225455206243624,1.81510476190476,0.00855599112116903
SARCOS,RBCM,2000,0.0221030831963674,0.000340755814537707,-1.72629147637406,0.023180687115806,1.83434378629501,0.00529757723536773
SARCOS,RBCM,2100,0.0220772654775896,0.00033630241098394,-1.72751710629639,0.0230270368607555,1.84986133715485,0.00181701547268169
SARCOS,RBCM,2200,0.0220616789262377,0.000332031021875377,-1.728260647411,0.0227176523986224,1.87195683376419,0.000455302765889341
SARCOS,RBCM,2300,0.0220498487884938,0.000330379537981969,-1.72882486439465,0.022659962647288,1.89411337716833,0.00040216493072204
SARCOS,RBCM,2400,0.0220271000138655,0.000326267151009283,-1.72989561717435,0.0227479843895074,1.919346564385,0.00164308465084875
SARCOS,RBCM,2500,0.022010237397201,0.000324064368203796,-1.73070120049832,0.0225755083239451,1.94381716870855,0.000429598635693779
